"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112268145",12.6251970183593,-0.627037982014986,0.449899925566066,-1.39372768560929,0.163399852531286,0.322737417190809
"585",435.934122076333,0.256563740642182,0.139984020872393,1.83280733788938,0.0668312275379717,0.177897501429981
"83440",1452.94473793162,0.324862066796757,0.125477881288005,2.58899866225118,0.00962554683992431,0.0477488344500569
"100287559",98.4564316267695,0.147406433722993,0.197626077002704,0.745885542832363,0.455736559226064,0.626741891093494
"4756",1899.13544108045,-0.158747955097234,0.260170038696994,-0.610170009937692,0.541749193831734,0.699032980762807
"10021",10.3401468296987,-0.070783233160865,0.655508910848305,-0.107982106710438,0.914009885983907,0.952819922707429
"283677",24.0872111950695,-0.751710457476527,0.325870952370611,-2.30677343901954,0.0210674537039986,0.0817950524595069
"27020",2266.21770076687,0.290937520957336,0.210164897390466,1.38432975520551,0.16625750699204,0.326365833630324
"101241892",211.575135356957,-0.277026710692528,0.189935795079999,-1.45852818620022,0.144695011822535,0.297842596752823
"80381",1790.78263797198,0.524783123339887,0.222120109788216,2.36260968824593,0.018146770418307,0.0739927766721598
"388135",84.3172898416479,0.489561906910948,0.432252154005208,1.13258407708259,0.257388958463988,0.433791707979824
"161514",7.18506965967838,0.289276641922926,0.632950684201904,0.457028721420342,0.647650401584354,0.778557477863699
"100287616",189.299577965571,0.730640155300581,0.218532472566461,3.34339398955172,0.000827603079572322,0.00876831533353444
"4016",824.490150130566,0.912477196510441,0.235789364559742,3.86988275834318,0.000108887704634041,0.00212638569461682
"9399",226.143393669343,-0.179654296388971,0.171133618165102,-1.0497896223736,0.293814847553091,0.473168142995494
"5371",2088.26044572362,-0.209269088229828,0.262481966664233,-0.797270345423481,0.425294038999454,0.60056341669032
"57611",69.4329185777447,-1.10235980771931,0.317890449402185,-3.4677349061363,0.000524864781383016,0.00638428548526877
"283731",9.52651153752901,-0.789738935511827,0.47770451369595,-1.6531954647062,0.0982910892106588,0.230279668850965
"3671",1754.68358650166,0.146002152652146,0.184049690786541,0.793275729115338,0.427617194364294,0.602716422381674
"64220",359.869170312364,0.303585426559474,0.553555828529563,0.548427838554067,0.583398165688854,0.731055198366508
"80125",7.1640890168673,-0.167064965509242,0.575812878299872,-0.290137598176882,0.771710973087693,0.865759334891434
"1583",28.2919262532585,-1.2152611630438,0.525236121159446,-2.31374255137125,0.020681848304529,0.0808995479092449
"8482",228.461282889705,1.28926031051954,0.308648461552145,4.17711562220674,2.95228975193805e-05,0.000849555415456458
"84993",433.998196985435,0.0582100331775794,0.145474007679525,0.400140438186142,0.689053081303948,0.808455903451063
"440288",63.4226312233176,-0.286280540301176,0.225231329485362,-1.27105114974594,0.203710452419936,0.371785745438168
"102723714",10.2678752394013,-0.225356903609074,0.496346437066036,-0.454031472334496,0.649806174698198,0.780472602424788
"10620",241.568652758886,0.242850918980638,0.276474619736569,0.87838413237364,0.379735292478986,0.557881367495401
"102723750",157.622707799653,-0.0486554163576011,0.204644004961283,-0.237756372911126,0.812070057794307,0.892907084092408
"1198",823.878050985471,-0.0202473577514424,0.147069764689736,-0.137671789943753,0.890499815426325,0.939645532017664
"80153",818.769531147643,0.0631982257353484,0.115124268308958,0.548956589810794,0.583035241061918,0.730699840693476
"1445",1501.95331495554,0.697058131195591,0.17663701138723,3.94627448529161,7.93766130679668e-05,0.00170210604820178
"100616183",13.6023978535105,0.174396270349961,0.413471065744051,0.421785911515068,0.673181289940346,0.797354732243771
"79748",9.06712201358063,-1.05364509560889,0.658388903478433,-1.600338477824,0.109523515243992,0.247467811956528
"25989",670.62408177102,-0.0171183450232288,0.145509730370528,-0.117643988341113,0.906349749277418,0.948312445235783
"10066",1534.98539800562,0.350908607430047,0.144766793373753,2.42395786528258,0.0153523866090222,0.0655229820206884
"4351",850.360195535828,-0.241266000384535,0.145287893241756,-1.66060636575598,0.0967925296543301,0.22802711977319
"57184",708.344206230909,-0.240095526882107,0.190406856589619,-1.26096050941895,0.207323075481125,0.37583183935361
"9377",664.347067181322,0.306675190120947,0.160037263970958,1.91627363847335,0.0553302744935104,0.157081432856791
"54913",227.532083840891,-0.0861286238725326,0.269771138851581,-0.319265523507011,0.749525173962046,0.850530207607216
"192683",255.945128689432,0.612716790353557,0.1723823762648,3.55440505943803,0.000378835260824794,0.00503562214058903
"60490",323.66813371647,-0.0761316652507254,0.154658527081387,-0.49225650009367,0.622538027323341,0.761199005149982
"56905",907.689023612296,0.180954571740883,0.177925257892957,1.01702576623353,0.309141172182721,0.488897694010665
"105376731",12.5955723892097,-0.560129670030604,0.555025775555379,-1.00919577918722,0.312880750484438,0.493070525188568
"54939",536.939705180774,0.101252889354035,0.151856356975179,0.666767538553454,0.504920630614763,0.667607999399776
"79661",736.443684199343,-0.68754174630153,0.146317741850917,-4.69896362262113,2.61485019912266e-06,0.000160415102623395
"693216",24.091269064169,-0.821828625693515,0.350536671436261,-2.34448687587013,0.0190532810709337,0.0764222383751372
"4123",1535.34021394813,-0.663735442361873,0.223091031635078,-2.97517761022138,0.00292818956189539,0.0210892301161058
"25942",2378.63287313115,0.224387047026743,0.108949505110466,2.05955086073345,0.039441498018832,0.124881158095005
"5780",1025.67008300384,0.075469042585501,0.127165563305447,0.593470752802996,0.55286615067446,0.707241817509453
