"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Stress Fiber Assembly (GO:0051496)","2/43",0.24651361646715,0.691571790147271,0,0,2.15873015873016,3.02295197621909,"SFRP1;MYOC"
"Intracellular Glucose Homeostasis (GO:0001678)","2/43",0.24651361646715,0.691571790147271,0,0,2.15873015873016,3.02295197621909,"PCK1;PPARGC1A"
"Cellular Response To Organic Cyclic Compound (GO:0071407)","5/152",0.247873397224339,0.691571790147271,0,0,1.50731525486907,2.10245932665419,"SFRP1;AKAP6;ATP1A2;RYR3;EGFR"
"Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SPRY2"
"Regulation Of Flagellated Sperm Motility (GO:1901317)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"TPPP2"
"Negative Regulation Of Secretion (GO:0051048)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SPX"
"Regulation Of Myoblast Fusion (GO:1901739)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SCGB3A1"
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"PM20D2"
"Peptidyl-Tyrosine Autophosphorylation (GO:0038083)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"EGFR"
"Plasma Membrane Tubulation (GO:0097320)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"CAVIN2"
"Response To Nerve Growth Factor (GO:1990089)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"NTRK3"
"Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SORBS1"
"Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"MLXIPL"
"Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SORBS1"
"Synaptic Vesicle Localization (GO:0097479)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"NLGN1"
"Thymus Development (GO:0048538)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"FGF10"
"Intracellular Potassium Ion Homeostasis (GO:0030007)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"ATP1A2"
"Lipid Oxidation (GO:0034440)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"PPARGC1A"
"Protein Localization To Synapse (GO:0035418)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"NLGN1"
"Microtubule-Based Transport (GO:0099111)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"DYNC1I1"
"Regulation Of ERBB Signaling Pathway (GO:1901184)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SH3TC2"
"Regulation Of Cell Projection Organization (GO:0031344)","1/13",0.252689630535636,0.691571790147271,0,0,3.68495475113122,5.068999066875,"SPRY2"
"Negative Regulation Of Multicellular Organismal Process (GO:0051241)","7/231",0.252774552304952,0.691571790147271,0,0,1.38567947247706,1.90566578937501,"ADAMTS5;SFRP1;NFIB;SPRY2;SPX;EGFR;TBX18"
"Neuron Projection Development (GO:0031175)","6/192",0.253506899344017,0.691571790147271,0,0,1.42991068133166,1.9623582854165,"NTF4;NLGN1;TNXB;MYOC;NTF3;NMNAT2"
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)","2/44",0.25475673596261,0.691571790147271,0,0,2.10722384191772,2.88151516304155,"KANK1;SORBS1"
"Cellular Response To Ketone (GO:1901655)","2/44",0.25475673596261,0.691571790147271,0,0,2.10722384191772,2.88151516304155,"SFRP1;PCK1"
"Extracellular Matrix Disassembly (GO:0022617)","2/44",0.25475673596261,0.691571790147271,0,0,2.10722384191772,2.88151516304155,"ADAMTS5;GSN"
"Synaptic Vesicle Recycling (GO:0036465)","2/44",0.25475673596261,0.691571790147271,0,0,2.10722384191772,2.88151516304155,"NLGN1;SYT2"
"Response To Insulin (GO:0032868)","3/79",0.255081976286237,0.691571790147271,0,0,1.74769736842105,2.38765225534616,"CITED1;SORBS1;PCK1"
"Epithelium Development (GO:0060429)","5/154",0.256193275945762,0.691571790147271,0,0,1.4869296068156,2.0249351389703,"ALDH1A2;SPINK5;KRT14;ALDOC;FGF10"
"Regulation Of Cell Migration (GO:0030334)","12/434",0.256777458365549,0.691571790147271,0,0,1.26246687412718,1.71638114495548,"KANK1;SFRP1;TNXB;MYOC;DAAM2;NTRK3;NTF3;FAM107A;SPRY2;USP17L2;EGFR;PLXNA4"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","4/117",0.260872249449276,0.691571790147271,0,0,1.56784324792872,2.10674931729531,"GHR;NTRK3;NTF3;EGFR"
"Calcium Ion Transmembrane Transport (GO:0070588)","3/80",0.261058880884346,0.691571790147271,0,0,1.72491145218418,2.31657212169189,"GRIN2B;RYR3;TRPM3"
"Hexose Metabolic Process (GO:0019318)","2/45",0.263005158132399,0.691571790147271,0,0,2.05811316774772,2.74877814820832,"ALDOC;PCK1"
"Positive Regulation Of Cell Projection Organization (GO:0031346)","4/118",0.26575543519311,0.691571790147271,0,0,1.55401031051433,2.05934153353391,"NTRK2;NLGN1;NTRK3;PLXNA4"
"Positive Regulation Of Growth (GO:0045927)","3/81",0.267053634418014,0.691571790147271,0,0,1.70270979020979,2.24809754836455,"SFRP1;AKAP6;EGFR"
"Positive Regulation Of Gene Expression (GO:0010628)","13/480",0.268360728041793,0.691571790147271,0,0,1.2358448284448,1.62565896309061,"NTRK2;GSN;RHOXF1;CITED1;TESC;NTRK3;POU3F3;SAA1;PKP1;SPRY2;HOXD3;PPARGC1A;FGF10"
"2-Oxoglutarate Metabolic Process (GO:0006103)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"TAT"
"Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SPRY2"
"Neuron Cell-Cell Adhesion (GO:0007158)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"NLGN1"
"Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SYT2"
"Cardiac Cell Development (GO:0055006)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"MYH11"
"Regulation Of Sensory Perception Of Pain (GO:0051930)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SPX"
"Cellular Response To ATP (GO:0071318)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"RYR3"
"Respiratory Electron Transport Chain (GO:0022904)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"PPARGC1A"
"Contractile Actin Filament Bundle Assembly (GO:0030038)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SORBS1"
"Electron Transport Chain (GO:0022900)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"PPARGC1A"
"Smooth Muscle Contraction (GO:0006939)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"MYH11"
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SORBS1"
"Positive Regulation Of Histone Acetylation (GO:0035066)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"PPARGC1A"
"Stress Fiber Assembly (GO:0043149)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SORBS1"
"Striated Muscle Cell Development (GO:0055002)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"LMOD1"
"Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"VEGFD"
"Positive Regulation Of Transporter Activity (GO:0032411)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"PPARGC1A"
"Regulation Of ATP Biosynthetic Process (GO:2001169)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"PPARGC1A"
"Monosaccharide Transmembrane Transport (GO:0015749)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SLC5A9"
"Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SFRP1"
"Regulation Of Bone Remodeling (GO:0046850)","1/14",0.269253297405767,0.691571790147271,0,0,3.40132265924121,4.4628847005033,"SFRP1"
"Regulation Of Nervous System Development (GO:0051960)","2/46",0.271254613795745,0.694107600535281,0,0,2.01123479694908,2.62405273974829,"PTPRZ1;LGI4"
"Cellular Component Disassembly (GO:0022411)","2/46",0.271254613795745,0.694107600535281,0,0,2.01123479694908,2.62405273974829,"ADAMTS5;GSN"
"Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)","3/83",0.27908929518733,0.694808899688263,0,0,1.65997159090909,2.11849474357851,"SFRP1;TNXB;SPRY2"
"Bicellular Tight Junction Assembly (GO:0070830)","2/47",0.279501019426302,0.694808899688263,0,0,1.96643990929705,2.50671797470189,"CLDN10;CLDN18"
"Potassium Ion Transport (GO:0006813)","4/122",0.285445488338898,0.694808899688263,0,0,1.50102312652021,1.88183900121369,"KCNC4;KCNQ4;KCNJ16;ATP1A2"
"Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"SPRY2"
"Negative Regulation Of Macrophage Activation (GO:0043031)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"LRFN5"
"Negative Regulation Of Protein Processing (GO:0010955)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"USP17L2"
"Regulation Of miRNA-mediated Gene Silencing (GO:0060964)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"WTIP"
"Amyloid-Beta Metabolic Process (GO:0050435)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"MME"
"Regulation Of Multicellular Organism Growth (GO:0040014)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"GHR"
"Cellular Response To Corticosteroid Stimulus (GO:0071384)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"FAM107A"
"Cellular Response To Estrogen Stimulus (GO:0071391)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"SFRP1"
"Regulation Of Systemic Arterial Blood Pressure (GO:0003073)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"SPX"
"Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"ACE2"
"Cellular Response To Zinc Ion (GO:0071294)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"MT1L"
"Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"EGFR"
"Positive Regulation Of Glucose Metabolic Process (GO:0010907)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"PPARGC1A"
"Gas Transport (GO:0015669)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"RHAG"
"Positive Regulation Of Potassium Ion Transport (GO:0043268)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"AKAP6"
"Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"SCGB3A1"
"Presynapse Assembly (GO:0099054)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"NLGN1"
"Regulation Of Amyloid Fibril Formation (GO:1905906)","1/15",0.285450650888006,0.694808899688263,0,0,3.1582094376212,3.95940332449412,"CRYAB"
"Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)","2/48",0.287740471040462,0.694808899688263,0,0,1.92359262545598,2.39621230729981,"SEMA6A;SPRY2"
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)","4/123",0.290402262389543,0.694808899688263,0,0,1.48833291858885,1.84030609963929,"SFRP1;VEGFD;EGFR;FGF10"
"Regulation Of Osteoblast Differentiation (GO:0045667)","3/85",0.29117449454863,0.694808899688263,0,0,1.61931818181818,1.99796748784504,"GDF10;CITED1;CRIM1"
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)","2/49",0.29596923837862,0.694808899688263,0,0,1.882568630289,2.29202684512181,"GDF10;TNXB"
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)","2/49",0.29596923837862,0.694808899688263,0,0,1.882568630289,2.29202684512181,"NLGN1;CEACAM8"
"Regulation Of MAPK Cascade (GO:0043408)","6/204",0.298864479133507,0.694808899688263,0,0,1.34241730809237,1.6213247144567,"NTRK2;PHLPP1;MYOC;IGFBP6;EGFR;FGF10"
"Regulation Of Fatty Acid Oxidation (GO:0046320)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"PPARGC1A"
"Regulation Of Interleukin-1 Production (GO:0032652)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"SAA1"
"Regulation Of Osteoblast Proliferation (GO:0033688)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"SFRP1"
"Regulation Of Plasminogen Activation (GO:0010755)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"CLEC3B"
"Regulation Of Protein Kinase A Signaling (GO:0010738)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"AKAP6"
"Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"ATP1A2"
"Regulation Of Secretion (GO:0051046)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"FGF10"
"Cellular Response To Gamma Radiation (GO:0071480)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"CRYAB"
"Regulation Of Synaptic Transmission, GABAergic (GO:0032228)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"NLGN1"
"Response To UV-B (GO:0010224)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"MME"
"Positive Regulation Of Stem Cell Proliferation (GO:2000648)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"CITED1"
"Protein O-linked Mannosylation (GO:0035269)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"TMTC1"
"Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"ATP1A2"
"Regulation Of NMDA Receptor Activity (GO:2000310)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"NLGN1"
"Negative Regulation Of Amyloid-Beta Formation (GO:1902430)","1/16",0.301289774240729,0.694808899688263,0,0,2.94751131221719,3.53607854218445,"NTRK2"
"Glucose Homeostasis (GO:0042593)","3/87",0.303295291596795,0.694808899688263,0,0,1.58060064935065,1.88573305728912,"MLXIPL;PCK1;PPARGC1A"
"Dicarboxylic Acid Metabolic Process (GO:0043648)","2/50",0.304183759140449,0.694808899688263,0,0,1.84325396825397,2.19369947578391,"TAT;PCK1"
"Positive Regulation Of Developmental Growth (GO:0048639)","2/50",0.304183759140449,0.694808899688263,0,0,1.84325396825397,2.19369947578391,"GHR;SYT2"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","2/50",0.304183759140449,0.694808899688263,0,0,1.84325396825397,2.19369947578391,"SFRP1;ZBTB16"
"Pyruvate Metabolic Process (GO:0006090)","2/50",0.304183759140449,0.694808899688263,0,0,1.84325396825397,2.19369947578391,"ALDOC;PCK1"
"Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)","6/207",0.310450566392578,0.694808899688263,0,0,1.32217630383551,1.54659007689214,"KANK1;SFRP1;DAAM2;IGFBP6;EGFR;FGF10"
"SMAD Protein Signal Transduction (GO:0060395)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"GDF10;CITED1"
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"HRC;DMD"
"Regulation Of Smoothened Signaling Pathway (GO:0008589)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"TTC23;SFRP1"
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"SFRP1;MYOC"
"Sensory Perception (GO:0007600)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"MME;CDH23"
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"SORBS1;EGFR"
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)","2/51",0.312380633248995,0.694808899688263,0,0,1.805543986302,2.10080975170061,"SORBS1;EGFR"
"Negative Regulation Of Fibroblast Proliferation (GO:0048147)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"SFRP1"
"Negative Regulation Of Insulin Secretion (GO:0046676)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"SFRP1"
"Negative Regulation Of Leukocyte Activation (GO:0002695)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"LRFN5"
"NAD Biosynthetic Process (GO:0009435)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"NMNAT2"
"Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"SOX6"
"Androgen Receptor Signaling Pathway (GO:0030521)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"RHOXF1"
"Aorta Morphogenesis (GO:0035909)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"ADAMTS9"
"Neuron Maturation (GO:0042551)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"LGI4"
"Carbohydrate Derivative Transport (GO:1901264)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"VLDLR"
"Cellular Response To Alkaloid (GO:0071312)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"RYR3"
"Positive Chemotaxis (GO:0050918)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"FGF10"
"Cellular Response To Unfolded Protein (GO:0034620)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"PACRG"
"Central Nervous System Neuron Development (GO:0021954)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"NTRK2"
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)","1/17",0.316778572699847,0.694808899688263,0,0,2.76315045248869,3.17638584187725,"AKAP6"
